country,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated_x,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred_x,people_vaccinated_per_hundred_x,people_fully_vaccinated_per_hundred_x,daily_vaccinations_per_million,vaccines,source_name,source_website,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations_y,people_vaccinated_y,people_fully_vaccinated_y,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred_y,people_vaccinated_per_hundred_y,people_fully_vaccinated_per_hundred_y,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
United Kingdom,GBR,12/30/2020,,,,,50753,,,,748,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2440202,50239,40600.857,72657,982,500,35945.583,740.049,598.074,1070.28,14.465,7.365,1.42,2066,30.433,26525,390.729,,,,,420492,52058247,766.848,6.194,374544,5.517,0.108,9.2,tests performed,,,,,51038,,,,752,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,12/31/2020,,,,,52102,,,,767,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2496231,56029,43012.429,73622,965,555.714,36770.923,825.339,633.598,1084.495,14.215,8.186,1.43,2122,31.258,26552,391.126,,,,,482473,52560089,774.24,7.107,380014,5.598,0.113,8.8,tests performed,,,,,52395,,,,772,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/1/2021,,,,,53451,,,,787,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2549689,53458,45963.143,74237,615,562.143,37558.39,787.467,677.064,1093.554,9.059,8.281,1.35,2162,31.848,26363,388.342,,,,,422804,52983845,780.483,6.228,392088,5.776,0.117,8.5,tests performed,,,,,53752,,,,792,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/2/2021,,,,,54800,,,,807,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2607542,57853,49258.143,74682,445,595.571,38410.598,852.208,725.601,1100.109,6.555,8.773,1.34,2256,33.232,27535,405.606,,,,,411523,53396177,786.556,6.062,412361,6.074,0.119,8.4,tests performed,,,,,55109,,,,812,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/3/2021,1389655,1367847,21808,,56148,2.05,2.01,0.03,827,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2662699,55157,52495.857,75137,455,611,39223.092,812.494,773.294,1106.811,6.702,9,1.27,2420,35.648,29007,427.29,,,23023,339.142,428770,53825846,792.886,6.316,413532,6.092,0.127,7.9,tests performed,1397251,1375417,21834,,56467,2.06,2.03,0.03,832,75.93,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/4/2021,,,,,74419,,,,1096,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2721622,58923,54990.571,75547,410,618.571,40091.062,867.97,810.043,1112.851,6.04,9.112,1.27,2560,37.71,30750,452.965,,,,,464611,54302701,799.91,6.844,430506,6.342,0.128,7.8,tests performed,,,,,74537,,,,1098,79.63,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/5/2021,,,,,92690,,,,1365,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2782709,61087,56106.571,76428,881,679,40990.909,899.847,826.482,1125.829,12.978,10.002,1.26,2645,38.962,30660,451.639,,,,,498624,54808079,807.355,7.345,453243,6.677,0.124,8.1,tests performed,,,,,92608,,,,1364,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/6/2021,,,,,110961,,,,1635,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2845265,62556,57866.143,77470,1042,687.571,41912.395,921.486,852.402,1141.178,15.349,10.128,1.22,2821,41.555,31920,470.2,,,,,557441,55378721,815.761,8.211,474353,6.987,0.122,8.2,tests performed,,,,,110678,,,,1630,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/7/2021,,,,,129232,,,,1904,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2898052,52787,57403,78632,1162,715.714,42689.978,777.583,845.579,1158.295,17.117,10.543,1.12,2929,43.146,32558,479.598,,,,,619941,56003851,824.969,9.132,491966,7.247,0.117,8.6,tests performed,,,,,128749,,,,1897,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/8/2021,,,,,147503,,,,2173,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,2966244,68192,59507.857,79965,1333,818.286,43694.485,1004.507,876.585,1177.931,19.636,12.054,1.22,3098,45.635,33754,497.216,,,,,680215,56689419,835.068,10.02,529368,7.798,0.112,8.9,tests performed,,,,,146819,,,,2163,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/9/2021,,,,,165774,,,,2442,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3026342,60098,59828.571,81000,1035,902.571,44579.763,885.278,881.309,1193.177,15.246,13.295,1.11,3145,46.328,34009,500.972,,,,,567302,57258926,843.457,8.357,551821,8.129,0.108,9.2,tests performed,,,,,164890,,,,2429,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/10/2021,2677971,2286572,391399,,184045,3.94,3.37,0.58,2711,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3081368,55026,59809.857,81567,567,918.571,45390.328,810.565,881.034,1201.529,8.352,13.531,1,3264,48.081,35364,520.932,,,28759,423.637,485874,57747184,850.649,7.157,560191,8.252,0.107,9.4,tests performed,2677971,2286572,391399,,182960,3.94,3.37,0.58,2695,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/11/2021,2843815,2431648,412167,165844,181445,4.19,3.58,0.61,2673,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3127643,46275,58003,82096,529,935.571,46071.986,681.657,854.418,1209.321,7.792,13.782,0.89,3363,49.539,36727,541.01,,,,,536947,58297536,858.756,7.91,570691,8.407,0.102,9.8,tests performed,2843815,2431648,412167,165844,180515,4.19,3.58,0.61,2659,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/12/2021,3067541,2639309,428232,223726,187114,4.52,3.89,0.63,2756,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3173291,45648,55797.429,83342,1246,987.714,46744.407,672.421,821.928,1227.676,18.354,14.55,0.87,3496,51.498,36959,544.427,,,,,584760,58891289,867.503,8.614,583316,8.593,0.096,10.5,tests performed,3067541,2639309,428232,223726,186339,4.52,3.89,0.63,2745,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/13/2021,3356229,2918252,437977,288688,202063,4.94,4.3,0.65,2977,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3220953,47662,53669.714,84910,1568,1062.857,47446.496,702.089,790.586,1250.773,23.098,15.656,0.91,3626,53.413,37465,551.881,,,,,628556,59538320,877.034,9.259,594228,8.753,0.09,11.1,tests performed,3356229,2918252,437977,288688,201443,4.94,4.3,0.65,2967,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/14/2021,3678180,3234946,443234,321951,221763,5.42,4.77,0.65,3267,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3269757,48804,53100.714,86163,1253,1075.857,48165.407,718.911,782.204,1269.231,18.457,15.848,0.94,3672,54.091,37662,554.783,,,,,695148,60242686,887.41,10.24,605548,8.92,0.088,11.4,tests performed,3678180,3234946,443234,321951,221298,5.42,4.77,0.65,3260,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/15/2021,4006440,3559179,447261,328260,242366,5.9,5.24,0.66,3570,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3325642,55885,51342.571,87448,1285,1069,48988.625,823.218,756.306,1288.159,18.929,15.747,0.99,3789,55.814,38101,561.25,,,,,596727,60848505,896.334,8.79,594155,8.752,0.086,11.6,tests performed,4006440,3559179,447261,328260,242056,5.9,5.24,0.66,3566,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/16/2021,4286830,3837094,449736,280390,256129,6.31,5.65,0.66,3773,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3367070,41428,48675.429,88747,1299,1106.714,49598.883,610.258,717.017,1307.295,19.135,16.303,0.84,3854,56.772,37684,555.107,,,,,491137,61349606,903.715,7.235,584383,8.608,0.083,12,tests performed,4286830,3837094,449736,280390,255974,6.31,5.65,0.66,3771,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/17/2021,4514802,4062501,452301,227972,262404,6.65,5.98,0.67,3865,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3405740,38670,46338.857,89429,682,1123.143,50168.515,569.631,682.598,1317.341,10.046,16.545,0.78,3871,57.022,38138,561.795,,,28547,420.514,417329,61774304,909.971,6.147,575303,8.475,0.081,12.4,tests performed,4514802,4062501,452301,227972,262404,6.65,5.98,0.67,3865,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/18/2021,4723443,4266577,456866,208641,268518,6.96,6.28,0.67,3955,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3443350,37610,45101,90031,602,1133.571,50722.532,554.017,664.364,1326.209,8.868,16.698,0.77,3916,57.685,39222,577.763,,,,,556689,62357805,918.566,8.2,580038,8.544,0.078,12.9,tests performed,4723443,4266577,456866,208641,268518,6.96,6.28,0.67,3955,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/19/2021,5070365,4609740,460625,346922,286118,7.47,6.79,0.68,4215,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3476804,33454,43359,91643,1612,1185.857,51215.329,492.797,638.703,1349.954,23.746,17.468,0.75,3947,58.142,38814,571.753,,,,,579194,62956912,927.392,8.532,580803,8.556,0.075,13.4,tests performed,5070365,4609740,460625,346922,286118,7.47,6.79,0.68,4215,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/20/2021,5437284,4973248,464036,366919,297294,8.01,7.33,0.68,4379,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3515796,38992,42120.429,93469,1826,1222.714,51789.703,574.375,620.458,1376.852,26.898,18.011,0.84,3953,58.23,38708,570.191,,,,,640856,63623219,937.207,9.44,583557,8.596,0.072,13.9,tests performed,5437284,4973248,464036,366919,297294,8.01,7.33,0.68,4379,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/21/2021,5849899,5383103,466796,412615,310246,8.62,7.93,0.69,4570,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3553773,37977,40573.714,94765,1296,1228.857,52349.126,559.423,597.674,1395.943,19.091,18.102,0.86,3960,58.333,38025,560.13,,,,,665330,64303048,947.221,9.801,580052,8.545,0.07,14.3,tests performed,5849899,5383103,466796,412615,310246,8.62,7.93,0.69,4570,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/22/2021,6329968,5861351,468617,480069,331933,9.32,8.63,0.69,4890,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3594094,40321,38350.286,96166,1401,1245.429,52943.078,593.952,564.922,1416.581,20.638,18.346,0.91,4076,60.042,38221,563.017,,,,,629416,64951149,956.768,9.272,586092,8.633,0.065,15.3,tests performed,6329968,5861351,468617,480069,331933,9.32,8.63,0.69,4890,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/23/2021,6822981,6353321,469660,493013,362307,10.05,9.36,0.69,5337,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3627746,33652,37239.429,97518,1352,1253,53438.791,495.713,548.558,1436.496,19.916,18.457,,4066,59.895,37360,550.334,,,,,484485,65442601,964.007,7.137,584714,8.613,0.064,15.7,tests performed,6822981,6353321,469660,493013,362307,10.05,9.36,0.69,5337,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/24/2021,7044048,6573570,470478,221067,361321,10.38,9.68,0.69,5322,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3657857,30111,36016.714,98129,611,1242.857,53882.344,443.552,530.547,1445.497,9,18.308,,4077,60.057,37694,555.254,,,25465,375.114,412204,65861305,970.175,6.072,583857,8.601,0.062,16.2,tests performed,7044048,6573570,470478,221067,361321,10.38,9.68,0.69,5322,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/25/2021,7325773,6853327,472446,281725,371761,10.79,10.1,0.7,5476,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3680101,22244,33821.571,98723,594,1241.714,54210.011,327.667,498.211,1454.247,8.75,18.291,,4032,59.394,37714,555.549,,,,,542893,66422967,978.449,7.997,580737,8.555,0.058,17.2,tests performed,7325773,6853327,472446,281725,371761,10.79,10.1,0.7,5476,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
United Kingdom,GBR,1/26/2021,7638543,7164387,474156,312770,366883,11.25,10.55,0.7,5404,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,Europe,United Kingdom,3700268,20167,31923.429,100359,1636,1245.143,54507.082,297.072,470.251,1478.346,24.099,18.342,,3961,58.348,37050,545.768,,,,,596845,67040373,987.543,8.792,583352,8.593,0.055,18.3,tests performed,7638543,7164387,474156,312770,366883,11.25,10.55,0.7,5404,81.48,67886004,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.922
